type, ID, parentID, startX, startY, startZ, endX, endY, endZ, radius, volume, growthVolume, length, growthLength, vesselVolume, distanceToTwig, FittingType, averagePointDistance, maxPointDistance, qualityFlag,segmentID, parentSegmentID, segmentMedianRadius, segmentGrowthVolume, segmentGrowthLength, branchOrder, reverseBranchOrder, reversePipeRadiusBranchorder, reversePipeAreaBranchorder, branchID, treeID, treeSpecies, translateX, translateY, translatez, gvA, gvB, gvC, glA, glB, glC
cylinder, 61, 60, -1.198680, 0.389628, -3.561092, -1.192824, 0.394271, -3.450882, 0.116767, 0.004732, 0.423188, 0.110464, 33.657843, 124.942530, 11.844776, SPHEREFOLLOWING, 0.006368, 0.018194, 1, 1, 0, 0.115226, 0.403421, 33.175156, 0, 6, 3.464102, 12, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 62, 61, -1.192824, 0.394271, -3.450882, -1.192588, 0.392297, -3.330208, 0.109979, 0.004586, 0.418457, 0.120690, 33.547379, 123.616968, 11.734313, SPHEREFOLLOWING, 0.009739, 0.018194, 1, 1, 0, 0.115226, 0.403421, 33.175156, 0, 6, 3.464102, 12, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 63, 62, -1.192588, 0.392297, -3.330208, -1.203060, 0.387765, -3.213239, 0.115226, 0.004902, 0.413871, 0.117525, 33.426690, 122.168690, 11.613623, SPHEREFOLLOWING, 0.006622, 0.018194, 1, 1, 0, 0.115226, 0.403421, 33.175156, 0, 6, 3.464102, 12, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 64, 63, -1.203060, 0.387765, -3.213239, -1.178560, 0.381159, -3.081655, 0.114794, 0.005548, 0.408969, 0.134009, 33.309165, 120.758396, 11.496098, SPHEREFOLLOWING, 0.010012, 0.018194, 1, 1, 0, 0.115226, 0.403421, 33.175156, 0, 6, 3.464102, 12, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 65, 64, -1.178560, 0.381159, -3.081655, -1.158394, 0.382917, -2.970349, 0.111935, 0.004453, 0.403421, 0.113131, 33.175156, 119.150292, 11.362090, SPHEREFOLLOWING, 0.005983, 0.018194, 1, 1, 0, 0.115226, 0.403421, 33.175156, 0, 6, 3.464102, 12, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 66, 65, -1.158394, 0.382917, -2.970349, -1.158572, 0.378296, -2.850461, 0.102506, 0.003960, 0.398968, 0.119976, 33.062025, 117.792716, 11.248958, SPHEREFOLLOWING, 0.006838, 0.018194, 1, 1, 0, 0.115226, 0.403421, 33.175156, 0, 6, 3.464102, 12, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 67, 66, -1.158572, 0.378296, -2.850461, -1.148313, 0.383676, -2.746658, 0.108642, 0.003873, 0.395007, 0.104448, 32.942049, 116.352998, 11.128982, SPHEREFOLLOWING, 0.005798, 0.018194, 1, 1, 0, 0.115226, 0.403421, 33.175156, 0, 6, 3.464102, 12, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 68, 67, -1.148313, 0.383676, -2.746658, -1.149101, 0.380308, -2.615765, 0.103943, 0.004444, 0.391134, 0.130939, 32.837601, 115.099628, 11.024534, SPHEREFOLLOWING, 0.006526, 0.018194, 1, 1, 0, 0.115226, 0.403421, 33.175156, 0, 6, 3.464102, 12, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 69, 68, -1.149101, 0.380308, -2.615765, -1.148579, 0.379290, -2.502635, 0.112405, 0.004491, 0.386690, 0.113136, 32.706662, 113.528361, 10.893595, SPHEREFOLLOWING, 0.006446, 0.018194, 1, 1, 0, 0.115226, 0.403421, 33.175156, 0, 6, 3.464102, 12, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 70, 69, -1.148579, 0.379290, -2.502635, -1.151783, 0.378688, -2.377659, 0.120115, 0.005667, 0.382199, 0.125018, 32.593526, 112.170730, 10.780459, SPHEREFOLLOWING, 0.010270, 0.018194, 1, 1, 0, 0.115226, 0.403421, 33.175156, 0, 6, 3.464102, 12, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 71, 70, -1.151783, 0.378688, -2.377659, -1.152451, 0.371869, -2.256472, 0.118027, 0.005312, 0.376532, 0.121381, 32.468508, 110.670509, 10.655441, SPHEREFOLLOWING, 0.007558, 0.018194, 1, 1, 0, 0.115226, 0.403421, 33.175156, 0, 6, 3.464102, 12, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 72, 71, -1.152451, 0.371869, -2.256472, -1.168294, 0.366444, -2.134411, 0.113547, 0.004990, 0.371220, 0.123204, 32.347127, 109.213940, 10.534060, SPHEREFOLLOWING, 0.008136, 0.018194, 1, 1, 0, 0.115226, 0.403421, 33.175156, 0, 6, 3.464102, 12, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 73, 72, -1.168294, 0.366444, -2.134411, -1.174026, 0.383060, -2.008470, 0.119729, 0.005727, 0.366230, 0.127162, 32.223923, 107.735494, 10.410856, SPHEREFOLLOWING, 0.011283, 0.018194, 1, 1, 0, 0.115226, 0.403421, 33.175156, 0, 6, 3.464102, 12, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 74, 73, -1.174026, 0.383060, -2.008470, -1.165265, 0.388195, -1.873875, 0.113965, 0.005507, 0.350446, 0.134977, 29.455375, 103.568159, 10.283694, SPHEREFOLLOWING, 0.006861, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 75, 74, -1.165265, 0.388195, -1.873875, -1.154296, 0.376158, -1.754035, 0.107295, 0.004374, 0.344939, 0.120942, 29.320398, 102.083411, 10.148717, SPHEREFOLLOWING, 0.006676, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 76, 75, -1.154296, 0.376158, -1.754035, -1.149210, 0.377517, -1.637684, 0.104469, 0.003993, 0.340565, 0.116470, 29.199456, 100.753052, 10.027775, SPHEREFOLLOWING, 0.007244, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 77, 76, -1.149210, 0.377517, -1.637684, -1.141022, 0.379388, -1.528660, 0.106338, 0.003884, 0.336572, 0.109347, 29.082986, 99.471887, 9.911306, SPHEREFOLLOWING, 0.006950, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 78, 77, -1.141022, 0.379388, -1.528660, -1.139176, 0.374256, -1.398479, 0.112474, 0.005178, 0.332687, 0.130295, 28.973639, 98.269068, 9.801959, SPHEREFOLLOWING, 0.007403, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 79, 78, -1.139176, 0.374256, -1.398479, -1.132063, 0.373169, -1.284861, 0.115228, 0.004749, 0.327509, 0.113846, 28.843344, 96.835821, 9.671663, SPHEREFOLLOWING, 0.007910, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 80, 79, -1.132063, 0.373169, -1.284861, -1.120117, 0.357897, -1.169191, 0.107453, 0.004254, 0.322760, 0.117283, 28.729498, 95.583515, 9.557817, SPHEREFOLLOWING, 0.006815, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 81, 80, -1.120117, 0.357897, -1.169191, -1.103114, 0.351524, -1.059292, 0.114473, 0.004586, 0.318506, 0.111389, 28.612215, 94.293398, 9.440534, SPHEREFOLLOWING, 0.008085, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 82, 81, -1.103114, 0.351524, -1.059292, -1.093350, 0.348579, -0.939150, 0.114432, 0.004960, 0.313920, 0.120574, 28.500825, 93.068115, 9.329145, SPHEREFOLLOWING, 0.008965, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 83, 82, -1.093350, 0.348579, -0.939150, -1.089978, 0.343193, -0.817816, 0.105220, 0.004226, 0.308960, 0.121500, 28.380251, 91.741800, 9.208571, SPHEREFOLLOWING, 0.008596, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 84, 83, -1.089978, 0.343193, -0.817816, -1.096123, 0.346488, -0.721303, 0.113178, 0.003894, 0.304734, 0.096765, 28.258751, 90.405295, 9.087070, SPHEREFOLLOWING, 0.012806, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 85, 84, -1.096123, 0.346488, -0.721303, -1.091883, 0.345576, -0.600181, 0.108737, 0.004502, 0.300840, 0.121199, 28.161986, 89.340884, 8.990305, SPHEREFOLLOWING, 0.010502, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 86, 85, -1.091883, 0.345576, -0.600181, -1.080980, 0.339044, -0.495769, 0.106929, 0.003778, 0.296338, 0.105183, 28.040787, 88.007695, 8.869106, SPHEREFOLLOWING, 0.008764, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 87, 86, -1.080980, 0.339044, -0.495769, -1.090747, 0.336810, -0.383672, 0.105356, 0.003925, 0.292560, 0.112544, 27.935604, 86.850683, 8.763924, SPHEREFOLLOWING, 0.008075, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 88, 87, -1.090747, 0.336810, -0.383672, -1.092643, 0.338405, -0.277941, 0.099448, 0.003286, 0.288635, 0.105760, 27.823060, 85.612703, 8.651380, SPHEREFOLLOWING, 0.007660, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 89, 88, -1.092643, 0.338405, -0.277941, -1.074546, 0.340424, -0.162840, 0.105130, 0.004046, 0.285349, 0.116533, 27.717300, 84.449343, 8.545620, SPHEREFOLLOWING, 0.008844, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 90, 89, -1.074546, 0.340424, -0.162840, -1.069196, 0.333055, -0.059124, 0.110820, 0.004017, 0.281303, 0.104114, 27.600768, 83.167481, 8.429087, SPHEREFOLLOWING, 0.010006, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 91, 90, -1.069196, 0.333055, -0.059124, -1.063357, 0.329182, 0.059532, 0.106533, 0.004238, 0.277286, 0.118863, 27.496653, 82.022222, 8.324973, SPHEREFOLLOWING, 0.008571, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 92, 91, -1.063357, 0.329182, 0.059532, -1.070970, 0.309305, 0.164986, 0.098659, 0.003290, 0.273048, 0.107581, 27.377790, 80.714732, 8.206110, SPHEREFOLLOWING, 0.009733, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 93, 92, -1.070970, 0.309305, 0.164986, -1.061608, 0.298318, 0.275425, 0.103321, 0.003735, 0.269758, 0.111379, 27.270210, 79.531345, 8.098529, SPHEREFOLLOWING, 0.010648, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 94, 93, -1.061608, 0.298318, 0.275425, -1.064271, 0.299267, 0.405223, 0.102732, 0.004305, 0.266023, 0.129828, 27.158830, 78.306173, 7.987150, SPHEREFOLLOWING, 0.011394, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 95, 94, -1.064271, 0.299267, 0.405223, -1.067928, 0.289028, 0.506194, 0.102381, 0.003344, 0.261719, 0.101555, 27.029002, 76.878064, 7.857322, SPHEREFOLLOWING, 0.013325, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 96, 95, -1.067928, 0.289028, 0.506194, -1.051842, 0.287154, 0.614270, 0.098636, 0.003340, 0.258374, 0.109282, 26.927447, 75.760955, 7.755766, SPHEREFOLLOWING, 0.011493, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 97, 96, -1.051842, 0.287154, 0.614270, -1.042974, 0.282728, 0.714025, 0.099296, 0.003105, 0.255034, 0.100246, 26.818165, 74.558850, 7.646484, SPHEREFOLLOWING, 0.010663, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 98, 97, -1.042974, 0.282728, 0.714025, -1.031294, 0.300928, 0.819946, 0.111642, 0.004233, 0.251929, 0.108106, 26.717919, 73.456147, 7.546238, SPHEREFOLLOWING, 0.014727, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 99, 98, -1.031294, 0.300928, 0.819946, -1.010964, 0.284819, 0.946142, 0.112446, 0.005118, 0.247696, 0.128834, 26.609813, 72.266977, 7.438132, SPHEREFOLLOWING, 0.014078, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 100, 99, -1.010964, 0.284819, 0.946142, -1.011051, 0.275846, 1.068120, 0.103638, 0.004127, 0.242578, 0.122307, 26.480978, 70.849798, 7.309298, SPHEREFOLLOWING, 0.011726, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 101, 100, -1.011051, 0.275846, 1.068120, -1.005674, 0.279757, 1.201790, 0.103048, 0.004465, 0.238451, 0.133835, 26.358671, 69.504417, 7.186990, SPHEREFOLLOWING, 0.010666, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 102, 101, -1.005674, 0.279757, 1.201790, -1.005910, 0.279693, 1.306769, 0.104239, 0.003584, 0.233986, 0.104979, 26.224836, 68.032230, 7.053155, SPHEREFOLLOWING, 0.009812, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 103, 102, -1.005910, 0.279693, 1.306769, -0.998244, 0.268104, 1.409467, 0.106602, 0.003700, 0.230403, 0.103634, 26.119856, 66.877459, 6.948176, SPHEREFOLLOWING, 0.010424, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 104, 103, -0.998244, 0.268104, 1.409467, -0.990243, 0.284376, 1.528086, 0.116642, 0.005129, 0.226703, 0.119997, 26.016223, 65.737489, 6.844542, SPHEREFOLLOWING, 0.012749, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 105, 104, -0.990243, 0.284376, 1.528086, -0.970454, 0.274241, 1.632595, 0.123333, 0.005106, 0.221574, 0.106848, 25.896226, 64.417521, 6.724545, SPHEREFOLLOWING, 0.014129, 0.018194, 1, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 106, 105, -0.970454, 0.274241, 1.632595, -0.959428, 0.280544, 1.731256, 0.116642, 0.004252, 0.216468, 0.099475, 25.789378, 63.242194, 6.617697, MEDIAN, 0.019791, 0.018194, 0, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 107, 106, -0.959428, 0.280544, 1.731256, -0.966385, 0.284076, 1.820069, 0.116642, 0.003811, 0.212216, 0.089155, 25.689902, 62.147965, 6.518222, MEDIAN, 0.026824, 0.018194, 0, 2, 1, 0.106602, 0.277286, 27.496653, 0, 5, 3.316625, 11, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 108, 107, -0.966385, 0.284076, 1.820069, -1.034947, 0.285223, 2.010199, 0.093473, 0.005548, 0.161390, 0.202118, 18.101629, 50.250930, 6.429067, SPHEREFOLLOWING, 0.026378, 0.018194, 0, 3, 2, 0.092561, 0.138424, 17.185023, 0, 4, 3.000000, 9, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 109, 108, -1.034947, 0.285223, 2.010199, -1.035156, 0.298181, 2.129364, 0.081649, 0.002510, 0.155842, 0.119868, 17.899512, 48.431871, 6.226949, SPHEREFOLLOWING, 0.009244, 0.018194, 1, 3, 2, 0.092561, 0.138424, 17.185023, 0, 4, 3.000000, 9, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 110, 109, -1.035156, 0.298181, 2.129364, -1.034135, 0.298076, 2.216458, 0.090511, 0.002242, 0.153332, 0.087099, 17.779644, 47.353060, 6.107081, SPHEREFOLLOWING, 0.009813, 0.018194, 1, 3, 2, 0.092561, 0.138424, 17.185023, 0, 4, 3.000000, 9, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 111, 110, -1.034135, 0.298076, 2.216458, -1.023977, 0.295570, 2.308958, 0.092561, 0.002506, 0.151090, 0.093090, 17.692545, 46.569166, 6.019982, SPHEREFOLLOWING, 0.010344, 0.018194, 1, 3, 2, 0.092561, 0.138424, 17.185023, 0, 4, 3.000000, 9, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 112, 111, -1.023977, 0.295570, 2.308958, -1.036139, 0.300510, 2.423841, 0.092019, 0.003076, 0.148584, 0.115630, 17.599454, 45.731353, 5.926892, SPHEREFOLLOWING, 0.018460, 0.018194, 0, 3, 2, 0.092561, 0.138424, 17.185023, 0, 4, 3.000000, 9, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 113, 112, -1.036139, 0.300510, 2.423841, -1.049800, 0.294398, 2.527208, 0.082840, 0.002252, 0.145508, 0.104445, 17.483824, 44.690679, 5.811261, SPHEREFOLLOWING, 0.012078, 0.018194, 1, 3, 2, 0.092561, 0.138424, 17.185023, 0, 4, 3.000000, 9, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 114, 113, -1.049800, 0.294398, 2.527208, -1.046456, 0.296358, 2.614506, 0.089697, 0.002209, 0.143257, 0.087384, 17.379379, 43.750674, 5.706816, SPHEREFOLLOWING, 0.010489, 0.018194, 1, 3, 2, 0.092561, 0.138424, 17.185023, 0, 4, 3.000000, 9, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 115, 114, -1.046456, 0.296358, 2.614506, -1.048630, 0.294629, 2.721442, 0.088369, 0.002624, 0.141048, 0.106972, 17.291995, 42.964217, 5.619432, SPHEREFOLLOWING, 0.011077, 0.018194, 1, 3, 2, 0.092561, 0.138424, 17.185023, 0, 4, 3.000000, 9, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 116, 115, -1.048630, 0.294629, 2.721442, -1.039278, 0.298870, 2.813694, 0.095361, 0.002652, 0.138424, 0.092822, 17.185023, 42.001469, 5.512460, SPHEREFOLLOWING, 0.011645, 0.018194, 1, 3, 2, 0.092561, 0.138424, 17.185023, 0, 4, 3.000000, 9, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 117, 116, -1.039278, 0.298870, 2.813694, -1.042169, 0.300450, 2.920144, 0.089322, 0.002669, 0.135772, 0.106501, 17.092201, 41.166074, 5.419638, SPHEREFOLLOWING, 0.013102, 0.018194, 1, 3, 2, 0.092561, 0.138424, 17.185023, 0, 4, 3.000000, 9, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 118, 117, -1.042169, 0.300450, 2.920144, -1.035854, 0.304379, 3.007710, 0.118693, 0.003890, 0.133102, 0.087881, 16.985700, 40.207565, 5.313137, SPHEREFOLLOWING, 0.020153, 0.018194, 0, 3, 2, 0.092561, 0.138424, 17.185023, 0, 4, 3.000000, 9, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 119, 118, -1.035854, 0.304379, 3.007710, -1.034224, 0.301783, 3.125602, 0.110637, 0.004535, 0.129213, 0.117932, 16.897818, 39.416632, 5.225256, SPHEREFOLLOWING, 0.013255, 0.018194, 1, 3, 2, 0.092561, 0.138424, 17.185023, 0, 4, 3.000000, 9, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 120, 119, -1.034224, 0.301783, 3.125602, -1.032057, 0.300857, 3.229240, 0.105158, 0.003601, 0.124678, 0.103665, 16.779887, 38.355247, 5.107324, SPHEREFOLLOWING, 0.015468, 0.018194, 1, 3, 2, 0.092561, 0.138424, 17.185023, 0, 4, 3.000000, 9, 0, 0, unknownSpecies, -11.846800, -2.013600, -13.038500, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
