x, y, z, red, green, blue, intensity
-1.2115, 0.273, -0.895, 164, 164, 60, 0.783515
-1.17564, 0.265714, -0.901715, 164, 164, 60, 0.783515
-1.1406, 0.25134, -0.89986, 164, 164, 60, 0.783515
-1.10005, 0.243395, -0.899974, 164, 164, 60, 0.783515
-1.0582, 0.247367, -0.8991, 164, 164, 60, 0.783515
-1.02344, 0.263187, -0.896938, 164, 164, 60, 0.781521
-0.563, 0.2545, -0.8985, 47, 47, 177, 0.148362
-0.502, 0.2725, -0.8815, 46, 46, 178, 0.142284
-0.4605, 0.2705, -0.896, 46, 46, 178, 0.142284
-1.206, 0.30775, -0.901375, 164, 164, 60, 0.783515
-1.19013, 0.295563, -0.899376, 164, 164, 60, 0.783515
-1.005, 0.286643, -0.900357, 164, 164, 60, 0.781521
-0.9946, 0.3069, -0.9009, 164, 164, 60, 0.781521
-0.500666, 0.2885, -0.8985, 46, 46, 178, 0.142284
-0.4672, 0.2897, -0.8997, 46, 46, 178, 0.142284
-1.20853, 0.336342, -0.898395, 164, 164, 60, 0.783515
-1.1984, 0.3407, -0.8973, 164, 164, 60, 0.783515
-0.984167, 0.336167, -0.904167, 164, 164, 60, 0.781521
-1.20713, 0.373375, -0.90175, 164, 164, 60, 0.783515
-1.18877, 0.378885, -0.896654, 164, 164, 60, 0.783515
-0.9825, 0.38325, -0.91, 164, 164, 60, 0.781521
-1.172, 0.408417, -0.897833, 164, 164, 60, 0.783515
-1.15675, 0.41125, -0.91325, 164, 164, 60, 0.783515
-1.10131, 0.434437, -0.900688, 164, 164, 60, 0.783515
-1.01869, 0.433625, -0.896875, 164, 164, 60, 0.783515
-0.995, 0.4125, -0.908167, 164, 164, 60, 0.783515
-1.05613, 0.4425, -0.899567, 164, 164, 60, 0.783515
-1.039, 0.4405, -0.9175, 164, 164, 60, 0.783515
-0.525, 1.0645, -0.909501, 123, 123, 101, 0.557556
-0.5155, 1.057, -0.896, 123, 123, 101, 0.557556
-0.438, 1.0795, -0.916501, 123, 123, 101, 0.557556
-0.5345, 1.095, -0.8985, 123, 123, 101, 0.557556
-0.506, 1.088, -0.8985, 123, 123, 101, 0.557556
-0.452834, 1.08633, -0.882, 122, 122, 102, 0.555088
-0.425636, 1.09923, -0.903955, 122, 122, 102, 0.555088
-0.534, 1.1285, -0.8945, 126, 126, 98, 0.578252
-0.509, 1.1215, -0.9115, 123, 123, 101, 0.557556
-0.407421, 1.13971, -0.900448, 122, 122, 102, 0.555088
-0.399, 1.1435, -0.883501, 122, 122, 102, 0.555088
-0.485857, 1.17264, -0.885643, 122, 122, 102, 0.555088
-0.457, 1.18922, -0.901334, 122, 122, 102, 0.555088
-0.41684, 1.17634, -0.89738, 122, 122, 102, 0.555088
-0.965, 1.23083, -0.903167, 129, 129, 95, 0.590733
-0.942, 1.2135, -0.8925, 129, 129, 95, 0.590733
-0.486, 1.2025, -0.897501, 126, 126, 98, 0.574839
-0.9695, 1.2585, -0.897501, 129, 129, 95, 0.590733
-0.941143, 1.26471, -0.902358, 129, 129, 95, 0.590733
-0.9022, 1.2435, -0.9059, 129, 129, 95, 0.590733
-0.860334, 1.24861, -0.898167, 129, 129, 95, 0.590733
-0.82875, 1.269, -0.899, 129, 129, 95, 0.590733
-0.9655, 1.281, -0.893001, 129, 129, 95, 0.590733
-0.947762, 1.30355, -0.902357, 129, 129, 95, 0.590733
-0.8089, 1.3017, -0.9052, 129, 129, 95, 0.590733
-0.794222, 1.31517, -0.899056, 128, 128, 96, 0.587539
-0.934267, 1.33913, -0.897, 129, 129, 95, 0.590733
-0.9042, 1.3457, -0.89685, 129, 129, 95, 0.590733
-0.803625, 1.34606, -0.910063, 129, 129, 95, 0.590733
-0.795125, 1.33975, -0.892375, 128, 128, 96, 0.587539
-0.898778, 1.37287, -0.897463, 129, 129, 95, 0.590733
-0.85898, 1.38785, -0.900602, 129, 129, 95, 0.590733
-0.82234, 1.37522, -0.89984, 129, 129, 95, 0.590733
-0.796, 1.3605, -0.8825, 128, 128, 96, 0.587539
-1.1835, 0.2375, -0.8595, 164, 164, 60, 0.783515
-1.10417, 0.233167, -0.86, 164, 164, 60, 0.783515
-1.204, 0.2675, -0.857, 164, 164, 60, 0.783515
-1.17413, 0.266033, -0.861434, 164, 164, 60, 0.783515
-1.14178, 0.250674, -0.857718, 164, 164, 60, 0.783515
-1.09514, 0.242571, -0.854715, 164, 164, 60, 0.783515
-1.05658, 0.245833, -0.86125, 164, 164, 60, 0.783515
-1.01827, 0.261233, -0.859234, 164, 164, 60, 0.781521
-0.998, 0.2785, -0.850501, 164, 164, 60, 0.781521
-0.535, 0.2635, -0.855, 46, 46, 178, 0.142284
-0.450333, 0.2695, -0.865167, 46, 46, 178, 0.142284
-1.20711, 0.303722, -0.862945, 164, 164, 60, 0.783515
-1.1909, 0.2968, -0.85915, 164, 164, 60, 0.783515
-1.001, 0.2825, -0.8715, 164, 164, 60, 0.781521
-0.990334, 0.3025, -0.857278, 164, 164, 60, 0.781521
-0.49, 0.289833, -0.860501, 46, 46, 178, 0.142284
-0.458, 0.284833, -0.8645, 46, 46, 178, 0.142284
-1.2082, 0.33565, -0.85995, 164, 164, 60, 0.783515
-1.19725, 0.347, -0.858375, 164, 164, 60, 0.783515
-0.976462, 0.338346, -0.857885, 164, 164, 60, 0.781521
-1.20629, 0.373357, -0.8605, 164, 164, 60, 0.783515
-1.18277, 0.382273, -0.859409, 164, 164, 60, 0.783515
-0.975857, 0.383071, -0.858072, 164, 164, 60, 0.781521
-1.178, 0.4079, -0.8597, 164, 164, 60, 0.783515
-1.14165, 0.41675, -0.85275, 164, 164, 60, 0.783515
-1.1085, 0.429, -0.851167, 164, 164, 60, 0.783515
-1.01455, 0.434227, -0.857319, 164, 164, 60, 0.781521
-0.98825, 0.410375, -0.858626, 164, 164, 60, 0.781521
-1.06179, 0.4415, -0.860072, 164, 164, 60, 0.783515
-1.03433, 0.440833, -0.860833, 164, 164, 60, 0.783515
-0.497667, 1.05983, -0.8635, 122, 122, 102, 0.555088
-0.5275, 1.098, -0.8615, 122, 122, 102, 0.555088
-0.50275, 1.09125, -0.859, 122, 122, 102, 0.555088
-0.458333, 1.09083, -0.8635, 122, 122, 102, 0.555088
-0.415308, 1.10258, -0.860962, 122, 122, 102, 0.555088
-0.392, 1.1125, -0.8475, 122, 122, 102, 0.555088
-0.527, 1.1315, -0.857501, 126, 126, 98, 0.574839
-0.497, 1.1335, -0.865, 122, 122, 102, 0.555088
-0.4018, 1.1369, -0.8723, 122, 122, 102, 0.555088
-0.39275, 1.14221, -0.857417, 122, 122, 102, 0.555088
-0.49, 1.1635, -0.8715, 122, 122, 102, 0.555088
-0.461105, 1.18703, -0.860132, 122, 122, 102, 0.555088
-0.416677, 1.18705, -0.861113, 122, 122, 102, 0.555088
-0.393533, 1.16997, -0.8529, 122, 122, 102, 0.555088
-0.942, 1.214, -0.8595, 129, 129, 95, 0.590733
-0.45, 1.2055, -0.864501, 122, 122, 102, 0.555088
-0.961, 1.251, -0.862, 129, 129, 95, 0.590733
-0.9315, 1.26492, -0.863917, 129, 129, 95, 0.590733
-0.8988, 1.2501, -0.8595, 129, 129, 95, 0.590733
-0.855334, 1.2555, -0.860667, 129, 129, 95, 0.590733
-0.827167, 1.27033, -0.863334, 128, 128, 96, 0.587539
-0.961, 1.2835, -0.857501, 129, 129, 95, 0.590733
-0.939727, 1.30195, -0.862591, 129, 129, 95, 0.590733
-0.92, 1.3119, -0.8509, 129, 129, 95, 0.590733
-0.80775, 1.29363, -0.865125, 128, 128, 96, 0.587539
-0.794334, 1.31117, -0.8555, 128, 128, 96, 0.587539
-0.933667, 1.34013, -0.859352, 129, 129, 95, 0.590733
-0.901692, 1.34619, -0.86, 129, 129, 95, 0.590733
-0.785162, 1.34101, -0.860554, 128, 128, 96, 0.587539
-0.897638, 1.37829, -0.861096, 129, 129, 95, 0.590733
-0.862095, 1.39669, -0.870643, 128, 128, 96, 0.587539
-0.81712, 1.38924, -0.86246, 128, 128, 96, 0.587539
-0.790563, 1.37178, -0.856657, 128, 128, 96, 0.587539
-0.882, 1.4045, -0.8465, 128, 128, 96, 0.587539
-0.856731, 1.40415, -0.851385, 128, 128, 96, 0.587539
-0.827, 1.4054, -0.846, 128, 128, 96, 0.587539
-1.184, 0.2375, -0.8235, 164, 164, 60, 0.781521
-1.105, 0.23375, -0.81975, 164, 164, 60, 0.781521
-1.205, 0.2675, -0.8215, 164, 164, 60, 0.781521
-1.17211, 0.266333, -0.820667, 164, 164, 60, 0.781521
-1.14071, 0.251853, -0.817618, 164, 164, 60, 0.781521
-1.10027, 0.2425, -0.816319, 164, 164, 60, 0.781521
-1.05887, 0.244833, -0.820967, 164, 164, 60, 0.781521
-1.01775, 0.259333, -0.822667, 164, 164, 60, 0.781521
-0.993, 0.276, -0.813, 164, 164, 60, 0.781521
-0.4975, 0.2715, -0.826, 44, 44, 180, 0.134899
-0.4575, 0.27, -0.8105, 44, 44, 180, 0.134899
-0.43, 0.2665, -0.803501, 44, 44, 180, 0.134899
-1.20592, 0.308038, -0.820654, 164, 164, 60, 0.781521
-1.19095, 0.295682, -0.821091, 164, 164, 60, 0.781521
-0.9825, 0.301071, -0.819857, 164, 164, 60, 0.781521
-0.483, 0.2915, -0.8375, 44, 44, 180, 0.134899
-0.464889, 0.288722, -0.819834, 44, 44, 180, 0.134899
-0.43425, 0.2895, -0.80925, 44, 44, 180, 0.134899
-1.20844, 0.33622, -0.8205, 164, 164, 60, 0.781521
-1.19622, 0.349944, -0.8215, 164, 164, 60, 0.781521
-0.967667, 0.336611, -0.829389, 164, 164, 60, 0.781521
-1.20486, 0.375928, -0.821358, 164, 164, 60, 0.781521
-1.18039, 0.383283, -0.816326, 164, 164, 60, 0.781521
-0.967667, 0.381944, -0.819167, 164, 164, 60, 0.781521
-0.957, 0.3615, -0.808501, 164, 164, 60, 0.779439
-1.1723, 0.4078, -0.8226, 164, 164, 60, 0.781521
-1.14083, 0.421667, -0.8145, 164, 164, 60, 0.781521
-1.0953, 0.4326, -0.8314, 164, 164, 60, 0.781521
-1.0752, 0.4377, -0.8073, 164, 164, 60, 0.781521
-1.01943, 0.436214, -0.823643, 164, 164, 60, 0.781521
-0.989, 0.4169, -0.8315, 164, 164, 60, 0.781521
-1.0549, 0.4412, -0.8237, 164, 164, 60, 0.781521
-1.037, 0.4405, -0.8205, 164, 164, 60, 0.781521
-0.496334, 1.0675, -0.8245, 122, 122, 102, 0.555088
-0.479, 1.0595, -0.8045, 122, 122, 102, 0.555088
-0.5245, 1.111, -0.8255, 122, 122, 102, 0.555088
-0.507, 1.09375, -0.82175, 122, 122, 102, 0.555088
-0.448, 1.093, -0.834, 122, 122, 102, 0.555088
-0.417539, 1.09704, -0.821116, 122, 122, 102, 0.552152
-0.387786, 1.11357, -0.818357, 122, 122, 102, 0.552152
-0.522, 1.1335, -0.8335, 122, 122, 102, 0.555088
-0.5045, 1.137, -0.8165, 122, 122, 102, 0.555088
-0.378618, 1.14176, -0.81903, 122, 122, 102, 0.552152
-0.462783, 1.18533, -0.817196, 122, 122, 102, 0.552152
-0.4129, 1.1938, -0.8289, 122, 122, 102, 0.552152
-0.382526, 1.17537, -0.819316, 122, 122, 102, 0.552152
-0.936667, 1.21983, -0.8275, 129, 129, 95, 0.590733
-0.917, 1.2125, -0.8065, 128, 128, 96, 0.587539
-0.45, 1.2045, -0.8385, 122, 122, 102, 0.555088
-0.940286, 1.26064, -0.828214, 128, 128, 96, 0.587539
-0.908333, 1.2625, -0.817167, 128, 128, 96, 0.587539
-0.858714, 1.25936, -0.828072, 128, 128, 96, 0.587539
-0.828, 1.2709, -0.821101, 128, 128, 96, 0.587539
-0.935238, 1.30074, -0.822976, 128, 128, 96, 0.587539
-0.8102, 1.2859, -0.8223, 128, 128, 96, 0.587539
-0.791143, 1.30807, -0.822643, 128, 128, 96, 0.587539
-0.929333, 1.3429, -0.8197, 128, 128, 96, 0.587539
-0.902533, 1.34317, -0.823167, 128, 128, 96, 0.587539
-0.769921, 1.34124, -0.818474, 128, 128, 96, 0.584975
-0.7584, 1.3445, -0.8123, 128, 128, 96, 0.584975
-0.921667, 1.36883, -0.812834, 128, 128, 96, 0.587539
-0.899755, 1.37979, -0.818811, 128, 128, 96, 0.587539
-0.807429, 1.39693, -0.834786, 128, 128, 96, 0.587539
-0.781746, 1.3835, -0.820178, 128, 128, 96, 0.587539
-0.885572, 1.40479, -0.818929, 128, 128, 96, 0.587539
-0.858357, 1.41264, -0.819357, 128, 128, 96, 0.587539
-0.819879, 1.41348, -0.816311, 128, 128, 96, 0.587539
-0.792625, 1.404, -0.80675, 128, 128, 96, 0.587539
-0.885, 1.4485, -0.8185, 128, 128, 96, 0.587539
-0.8205, 1.4495, -0.8095, 128, 128, 96, 0.587539
-1.183, 0.2385, -0.7875, 164, 164, 60, 0.781521
-1.105, 0.2345, -0.779334, 164, 164, 60, 0.781521
-1.205, 0.2675, -0.7855, 164, 164, 60, 0.781521
-1.17427, 0.264567, -0.7803, 164, 164, 60, 0.781521
-1.14227, 0.251409, -0.780909, 164, 164, 60, 0.781521
-1.0992, 0.2424, -0.7826, 164, 164, 60, 0.781521
-1.06092, 0.244346, -0.778962, 164, 164, 60, 0.781521
-1.021, 0.257611, -0.785834, 164, 164, 60, 0.781521
-0.992, 0.2785, -0.7805, 164, 164, 60, 0.781521
-0.5025, 0.26425, -0.77575, 44, 44, 180, 0.134899
-0.461667, 0.2745, -0.782834, 44, 44, 180, 0.134899
-0.413, 0.2725, -0.7665, 43, 43, 181, 0.126227
-1.21008, 0.30625, -0.780417, 164, 164, 60, 0.781521
-1.18983, 0.295056, -0.781445, 164, 164, 60, 0.781521
-0.970733, 0.303233, -0.7767, 164, 164, 60, 0.779439
-0.953625, 0.308875, -0.765125, 164, 164, 60, 0.779439
-0.468, 0.2955, -0.7825, 44, 44, 180, 0.134899
-0.4223, 0.2922, -0.7808, 43, 43, 181, 0.126227
-1.21024, 0.337357, -0.780119, 164, 164, 60, 0.781521
-1.197, 0.3456, -0.7788, 164, 164, 60, 0.781521
-0.964333, 0.332833, -0.776167, 164, 164, 60, 0.779439
-0.951, 0.338, -0.764, 164, 164, 60, 0.779439
-1.20573, 0.373318, -0.778137, 164, 164, 60, 0.781521
-1.18055, 0.38519, -0.778052, 164, 164, 60, 0.781521
-0.960001, 0.3675, -0.7995, 164, 164, 60, 0.779439
-1.1679, 0.4078, -0.7773, 164, 164, 60, 0.781521
-1.14152, 0.414929, -0.790977, 164, 164, 60, 0.781521
-1.1003, 0.429674, -0.778805, 164, 164, 60, 0.781521
-1.05808, 0.438038, -0.780654, 164, 164, 60, 0.781521
-1.023, 0.436125, -0.784, 164, 164, 60, 0.781521
-1.047, 0.4405, -0.796501, 164, 164, 60, 0.781521
-0.491, 1.0775, -0.773, 122, 122, 102, 0.552152
-0.473, 1.0615, -0.7795, 122, 122, 102, 0.552152
-0.504667, 1.1035, -0.781, 122, 122, 102, 0.552152
-0.410333, 1.09506, -0.778389, 122, 122, 102, 0.552152
-0.378458, 1.10596, -0.776792, 122, 122, 102, 0.552152
-0.358, 1.11483, -0.761833, 121, 121, 103, 0.549431
-0.498, 1.1395, -0.7855, 122, 122, 102, 0.552152
-0.36524, 1.13758, -0.78846, 122, 122, 102, 0.552152
-0.353684, 1.14771, -0.77129, 121, 121, 103, 0.549431
-0.461708, 1.18742, -0.774625, 122, 122, 102, 0.552152
-0.37259, 1.18288, -0.784193, 122, 122, 102, 0.552152
-0.354308, 1.17088, -0.769577, 121, 121, 103, 0.549431
-0.9285, 1.23, -0.775, 128, 128, 96, 0.587539
-0.906, 1.2165, -0.7795, 128, 128, 96, 0.587539
-0.94225, 1.2585, -0.7765, 128, 128, 96, 0.587539
-0.902, 1.2725, -0.781834, 128, 128, 96, 0.587539
-0.8646, 1.2729, -0.7713, 128, 128, 96, 0.587539
-0.8315, 1.27425, -0.78225, 128, 128, 96, 0.587539
-0.930334, 1.30342, -0.785084, 128, 128, 96, 0.587539
-0.914143, 1.29121, -0.772215, 128, 128, 96, 0.587539
-0.81075, 1.28625, -0.779001, 128, 128, 96, 0.584975
-0.791571, 1.30593, -0.780358, 128, 128, 96, 0.584975
-0.925348, 1.3388, -0.779892, 128, 128, 96, 0.587539
-0.91875, 1.351, -0.77425, 128, 128, 96, 0.587539
-0.768143, 1.34036, -0.778929, 128, 128, 96, 0.584975
-0.754546, 1.34268, -0.788591, 128, 128, 96, 0.584975
-0.921, 1.3745, -0.7855, 128, 128, 96, 0.587539
-0.90397, 1.37898, -0.784046, 128, 128, 96, 0.587539
-0.76676, 1.38626, -0.78786, 128, 128, 96, 0.584975
-0.756412, 1.37532, -0.769382, 128, 128, 96, 0.584975
-0.89, 1.40681, -0.777938, 128, 128, 96, 0.587539
-0.860721, 1.42006, -0.779338, 128, 128, 96, 0.584975
-0.818261, 1.42913, -0.789848, 128, 128, 96, 0.584975
-0.781627, 1.41723, -0.778649, 128, 128, 96, 0.584975
-0.758, 1.422, -0.7635, 128, 128, 96, 0.584975
-0.848, 1.4435, -0.7665, 128, 128, 96, 0.584975
-0.817438, 1.44791, -0.778844, 128, 128, 96, 0.584975
-0.8, 1.4425, -0.7715, 128, 128, 96, 0.584975
-1.184, 0.239, -0.739501, 164, 164, 60, 0.781521
-1.10625, 0.23525, -0.73875, 164, 164, 60, 0.781521
-1.205, 0.2685, -0.737501, 164, 164, 60, 0.781521
-1.17382, 0.2655, -0.741265, 164, 164, 60, 0.781521
-1.14021, 0.252079, -0.740132, 164, 164, 60, 0.781521
-1.0993, 0.2426, -0.7478, 164, 164, 60, 0.781521
-1.05945, 0.2455, -0.739046, 164, 164, 60, 0.781521
-1.02125, 0.2605, -0.747125, 164, 164, 60, 0.781521
-0.4895, 0.269, -0.737, 43, 43, 181, 0.126227
-0.444, 0.2725, -0.7555, 43, 43, 181, 0.126227
-0.422, 0.272833, -0.7375, 43, 43, 181, 0.126227
-0.397, 0.2745, -0.7335, 43, 43, 181, 0.126227
-1.20517, 0.304611, -0.739167, 164, 164, 60, 0.781521
-1.187, 0.2935, -0.73927, 164, 164, 60, 0.781521
-0.969556, 0.292055, -0.747389, 164, 164, 60, 0.779439
-0.951625, 0.290375, -0.752375, 164, 164, 60, 0.779439
-0.448, 0.2905, -0.7405, 43, 43, 181, 0.126227
-0.4112, 0.2889, -0.7481, 43, 43, 181, 0.126227
-0.390833, 0.291833, -0.732333, 42, 42, 182, 0.123843
-1.21005, 0.339227, -0.742546, 164, 164, 60, 0.781521
-1.19575, 0.344667, -0.740084, 164, 164, 60, 0.781521
-0.9477, 0.3379, -0.7498, 164, 164, 60, 0.779439
-1.2044, 0.3745, -0.7405, 164, 164, 60, 0.781521
-1.18248, 0.382685, -0.739982, 164, 164, 60, 0.781521
-1.16677, 0.411423, -0.738039, 164, 164, 60, 0.781521
-1.14085, 0.416463, -0.740352, 164, 164, 60, 0.781521
-1.10564, 0.427, -0.732715, 164, 164, 60, 0.781521
-1.06041, 0.436324, -0.739794, 164, 164, 60, 0.781521
-1.0215, 0.433833, -0.742334, 164, 164, 60, 0.781521
-0.4625, 1.066, -0.741, 122, 122, 102, 0.552152
-0.4895, 1.109, -0.7465, 122, 122, 102, 0.552152
-0.473334, 1.09983, -0.7385, 122, 122, 102, 0.552152
-0.404667, 1.09517, -0.742167, 121, 121, 103, 0.549431
-0.377667, 1.10172, -0.739945, 121, 121, 103, 0.549431
-0.3546, 1.1149, -0.7385, 121, 121, 103, 0.549431
-0.497667, 1.13483, -0.747834, 122, 122, 102, 0.552152
-0.34131, 1.13955, -0.740381, 121, 121, 103, 0.549431
-0.461556, 1.19256, -0.741445, 122, 122, 102, 0.552152
-0.4385, 1.198, -0.758501, 122, 122, 102, 0.552152
-0.3672, 1.195, -0.7459, 121, 121, 103, 0.549431
-0.344186, 1.17864, -0.738966, 121, 121, 103, 0.549431
-0.916, 1.2355, -0.7365, 128, 128, 96, 0.584975
-0.876, 1.2275, -0.7455, 128, 128, 96, 0.584975
-0.933, 1.262, -0.739, 128, 128, 96, 0.584975
-0.892, 1.2765, -0.7555, 128, 128, 96, 0.587539
-0.857667, 1.2765, -0.748167, 128, 128, 96, 0.584975
-0.939, 1.30617, -0.7435, 128, 128, 96, 0.584975
-0.908, 1.30342, -0.739584, 128, 128, 96, 0.584975
-0.879, 1.2805, -0.7265, 128, 128, 96, 0.584975
-0.820556, 1.28517, -0.737612, 128, 128, 96, 0.584975
-0.791833, 1.30467, -0.7395, 128, 128, 96, 0.584975
-0.9265, 1.34275, -0.74475, 128, 128, 96, 0.584975
-0.911857, 1.34226, -0.738976, 128, 128, 96, 0.584975
-0.770333, 1.33517, -0.738834, 128, 128, 96, 0.584975
-0.757, 1.3585, -0.7335, 128, 128, 96, 0.584975
-0.907526, 1.37497, -0.742027, 128, 128, 96, 0.584975
-0.748032, 1.38437, -0.739533, 128, 128, 96, 0.584975
-0.891, 1.40724, -0.744764, 128, 128, 96, 0.584975
-0.863243, 1.42398, -0.737773, 128, 128, 96, 0.584975
-0.8205, 1.439, -0.7435, 128, 128, 96, 0.584975
-0.773895, 1.42597, -0.743606, 128, 128, 96, 0.584975
-0.749917, 1.41239, -0.738417, 128, 128, 96, 0.584975
-0.858, 1.444, -0.73375, 128, 128, 96, 0.584975
-0.825882, 1.44668, -0.7385, 128, 128, 96, 0.584975
-0.79025, 1.445, -0.7365, 128, 128, 96, 0.584975
-1.1205, 0.2375, -0.695, 164, 164, 60, 0.779439
-1.103, 0.234833, -0.7085, 164, 164, 60, 0.779439
-1.204, 0.2695, -0.7005, 164, 164, 60, 0.779439
-1.17525, 0.2671, -0.7009, 164, 164, 60, 0.779439
-1.13935, 0.25095, -0.7, 164, 164, 60, 0.779439
-1.10171, 0.242618, -0.700912, 164, 164, 60, 0.779439
-1.06017, 0.246083, -0.699084, 164, 164, 60, 0.779439
-1.0225, 0.2635, -0.7018, 164, 164, 60, 0.779439
-0.504, 0.2745, -0.708001, 43, 43, 181, 0.126227
-0.4735, 0.264, -0.698501, 43, 43, 181, 0.126227
-0.4095, 0.2715, -0.709001, 42, 42, 182, 0.123843
-0.379333, 0.267833, -0.6925, 42, 42, 182, 0.123843
-1.20744, 0.305389, -0.698611, 164, 164, 60, 0.779439
-1.19106, 0.297382, -0.700089, 164, 164, 60, 0.779439
-0.994, 0.2875, -0.718501, 164, 164, 60, 0.779439
-0.429, 0.2929, -0.6993, 42, 42, 182, 0.123843
-0.373679, 0.291357, -0.697929, 42, 42, 182, 0.123843
-1.20888, 0.341265, -0.699441, 164, 164, 60, 0.779439
-1.19646, 0.337961, -0.70127, 164, 164, 60, 0.779439
-1.2046, 0.3719, -0.6985, 164, 164, 60, 0.779439
-1.18082, 0.383529, -0.701059, 164, 164, 60, 0.779439
-1.156, 0.3915, -0.6965, 164, 164, 60, 0.779439
-0.9525, 0.363, -0.7015, 164, 164, 60, 0.779439
-1.1668, 0.4111, -0.7019, 164, 164, 60, 0.779439
-1.13912, 0.413853, -0.689088, 164, 164, 60, 0.779439
-1.09887, 0.428367, -0.701167, 164, 164, 60, 0.779439
-1.06112, 0.435147, -0.697206, 164, 164, 60, 0.779439
-1.02657, 0.433643, -0.701786, 164, 164, 60, 0.779439
-0.45, 1.0705, -0.7025, 121, 121, 103, 0.549431
-0.465, 1.0875, -0.6945, 121, 121, 103, 0.549431
-0.3725, 1.09938, -0.699125, 121, 121, 103, 0.549431
-0.34287, 1.10946, -0.702978, 121, 121, 103, 0.549431
-0.472, 1.1575, -0.7105, 121, 121, 103, 0.549431
-0.32637, 1.13628, -0.706426, 121, 121, 103, 0.549431
-0.315769, 1.14288, -0.689193, 121, 121, 103, 0.546639
-0.462, 1.18564, -0.708786, 121, 121, 103, 0.549431
-0.438, 1.1915, -0.6915, 121, 121, 103, 0.549431
-0.332579, 1.18274, -0.703106, 121, 121, 103, 0.549431
-0.316083, 1.17208, -0.690917, 121, 121, 103, 0.546639
-0.905, 1.2395, -0.7095, 128, 128, 96, 0.584975
-0.455, 1.2005, -0.697501, 121, 121, 103, 0.549431
-0.925, 1.26917, -0.7055, 128, 128, 96, 0.584975
-0.903, 1.251, -0.685, 128, 128, 96, 0.584975
-0.851, 1.2795, -0.7015, 128, 128, 96, 0.584975
-0.832, 1.2445, -0.7055, 128, 128, 96, 0.584975
-0.93025, 1.30675, -0.69925, 128, 128, 96, 0.584975
-0.89175, 1.3035, -0.699625, 128, 128, 96, 0.584975
-0.859111, 1.29017, -0.689723, 128, 128, 96, 0.584975
-0.8181, 1.2892, -0.6985, 128, 128, 96, 0.584975
-0.786429, 1.30821, -0.6995, 128, 128, 96, 0.584975
-0.747, 1.3185, -0.683501, 127, 127, 97, 0.581533
-0.924, 1.3405, -0.704501, 128, 128, 96, 0.584975
-0.902421, 1.33771, -0.696816, 128, 128, 96, 0.584975
-0.7705, 1.3325, -0.703334, 127, 127, 97, 0.581533
-0.7575, 1.356, -0.698, 127, 127, 97, 0.581533
-0.902875, 1.37938, -0.704688, 128, 128, 96, 0.584975
-0.7396, 1.3893, -0.7145, 127, 127, 97, 0.581533
-0.886857, 1.41407, -0.702215, 128, 128, 96, 0.584975
-0.862773, 1.42659, -0.709909, 128, 128, 96, 0.584975
-0.7758, 1.4326, -0.7007, 127, 127, 97, 0.581533
-0.7506, 1.4213, -0.7051, 127, 127, 97, 0.581533
-0.851143, 1.44664, -0.706643, 128, 128, 96, 0.584975
-0.821923, 1.44804, -0.698577, 128, 128, 96, 0.584975
-0.789214, 1.45036, -0.697429, 127, 127, 97, 0.581533
-1.1215, 0.238, -0.663, 164, 164, 60, 0.779439
-1.09367, 0.2345, -0.661167, 164, 164, 60, 0.779439
-1.204, 0.27, -0.664, 164, 164, 60, 0.779439
-1.17575, 0.265, -0.66045, 164, 164, 60, 0.779439
-1.13961, 0.251889, -0.659445, 164, 164, 60, 0.779439
-1.09708, 0.242083, -0.6545, 164, 164, 60, 0.779439
-1.05985, 0.245731, -0.661193, 164, 164, 60, 0.779439
-1.0265, 0.261, -0.659375, 164, 164, 60, 0.779439
-0.456, 0.2695, -0.6585, 42, 42, 182, 0.123843
-0.435, 0.2545, -0.6515, 42, 42, 182, 0.123843
-0.375, 0.2695, -0.656, 40, 40, 184, 0.109258
-0.348334, 0.2715, -0.6535, 40, 40, 184, 0.109258
-1.2069, 0.3043, -0.6606, 164, 164, 60, 0.779439
-1.18976, 0.297971, -0.660971, 164, 164, 60, 0.779439
-1.005, 0.286, -0.646501, 164, 164, 60, 0.779439
-0.98525, 0.3065, -0.65675, 164, 164, 60, 0.779439
-0.406333, 0.295, -0.6575, 42, 42, 182, 0.123843
-0.362, 0.299, -0.673, 40, 40, 184, 0.109258
-0.350682, 0.293727, -0.656864, 40, 40, 184, 0.109258
-1.20735, 0.3387, -0.663, 164, 164, 60, 0.779439
-1.1945, 0.340643, -0.662143, 164, 164, 60, 0.779439
-1.20283, 0.3725, -0.655167, 164, 164, 60, 0.779439
-1.18065, 0.383265, -0.657706, 164, 164, 60, 0.779439
-1.159, 0.3985, -0.664501, 164, 164, 60, 0.779439
-1.175, 0.410167, -0.659833, 164, 164, 60, 0.779439
-1.14975, 0.411833, -0.663, 164, 164, 60, 0.779439
-1.09788, 0.427875, -0.66375, 164, 164, 60, 0.779439
-1.0588, 0.4345, -0.6567, 164, 164, 60, 0.779439
-1.02457, 0.431214, -0.658786, 164, 164, 60, 0.779439
-0.442, 1.0735, -0.6765, 121, 121, 103, 0.549431
-0.4235, 1.069, -0.6485, 121, 121, 103, 0.549431
-0.417, 1.1045, -0.6415, 121, 121, 103, 0.546639
-0.3655, 1.09975, -0.668, 121, 121, 103, 0.546639
